HEADER
VTF File Version,1.1
VTF File Type,1
PID,6564
Generated on,2024-05-04 13:16:31
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,6565
XRT  Version,2.12.0
Tool Version,2021.1
Platform,xilinx_aws-vu9p-f1_shell-v04261818_201920_3
Target,System Run

STRUCTURE
Group_Start,xilinx_aws-vu9p-f1_shell-v04261818_201920_3
Group_Start,runOnfpga.xclbin
Group_Start,Compute Unit runOnfpga_1,Activity in accelerator runOnfpga:runOnfpga_1
Dynamic_Row_Summary,1,Executions,Execution in accelerator runOnfpga_1
Group_Start,m_axi_gmem0-DDR[0] (hw_agshock|hw_idshock|preinit|results|hw_iter),Data Transfers between runOnfpga_1 and Global Memory over read and write channels of runOnfpga_1/m_axi_gmem0-DDR[0]
Static_Row,2,Read Channel,Read Data Transfers 
Static_Row,3,Write Channel,Write Data Transfers 
Group_End,m_axi_gmem0-DDR[0] (hw_agshock|hw_idshock|preinit|results|hw_iter)
Group_End,runOnfpga_1
Group_End,runOnfpga.xclbin
Group_End,xilinx_aws-vu9p-f1_shell-v04261818_201920_3

MAPPING
26,0:0:0
25,1:1:1
28,Unknown
20,bank0
14,clCreateBuffer
7,clCreateCommandQueue
6,clCreateContext
13,clCreateKernel
10,clCreateProgramWithBinary
16,clEnqueueMapBuffer
18,clEnqueueMigrateMemObjects
21,clEnqueueTask
22,clFinish
4,clGetDeviceIDs
8,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
29,clReleaseCommandQueue
12,clReleaseContext
11,clReleaseDevice
27,clReleaseEvent
30,clReleaseKernel
19,clReleaseMemObject
31,clReleaseProgram
9,clRetainContext
5,clRetainDevice
17,clRetainMemObject
15,clSetKernelArg
24,runOnfpga
32,runOnfpga_1
23,xilinx_aws-vu9p-f1_shell-v04261818_201920_3

EVENTS
72106,0,150.737048,1,KERNEL,24,32
72107,0,150.737488,2,KERNEL_READ
72108,0,5801.846918,3,KERNEL_WRITE
72110,72108,5802.016724,3,KERNEL_WRITE
72109,72107,5802.017333,2,KERNEL_READ
72111,72106,5802.018468,1,KERNEL,24,32
72112,0,5823.968430,1,KERNEL,24,32
72113,0,5823.968777,2,KERNEL_READ
72114,0,11475.076584,3,KERNEL_WRITE
72116,72114,11475.246372,3,KERNEL_WRITE
72115,72113,11475.246980,2,KERNEL_READ
72117,72112,11475.248937,1,KERNEL,24,32
72118,0,11494.394599,1,KERNEL,24,32
72119,0,11494.394951,2,KERNEL_READ
72120,0,17145.502270,3,KERNEL_WRITE
72122,72120,17145.672492,3,KERNEL_WRITE
72121,72119,17145.673101,2,KERNEL_READ
72123,72118,17145.675014,1,KERNEL,24,32
72124,0,17164.871203,1,KERNEL,24,32
72125,0,17164.871555,2,KERNEL_READ
72126,0,22815.977884,3,KERNEL_WRITE
72128,72126,22816.148125,3,KERNEL_WRITE
72127,72125,22816.148734,2,KERNEL_READ
72129,72124,22816.150710,1,KERNEL,24,32
72130,0,22835.321072,1,KERNEL,24,32
72131,0,22835.321425,2,KERNEL_READ
72132,0,28486.428980,3,KERNEL_WRITE
72134,72132,28486.598773,3,KERNEL_WRITE
72133,72131,28486.599381,2,KERNEL_READ
72135,72130,28486.600695,1,KERNEL,24,32
72136,0,28505.662589,1,KERNEL,24,32
72137,0,28505.662937,2,KERNEL_READ
72138,0,34156.771024,3,KERNEL_WRITE
72140,72138,34156.940884,3,KERNEL_WRITE
72139,72137,34156.941492,2,KERNEL_READ
72141,72136,34156.943029,1,KERNEL,24,32
72142,0,34175.990913,1,KERNEL,24,32
72143,0,34175.991265,2,KERNEL_READ
72144,0,39827.100463,3,KERNEL_WRITE
72146,72144,39827.270521,3,KERNEL_WRITE
72145,72143,39827.271376,2,KERNEL_READ
72147,72142,39827.273294,1,KERNEL,24,32
72148,0,39846.187927,1,KERNEL,24,32
72149,0,39846.188275,2,KERNEL_READ
72150,0,45497.310246,3,KERNEL_WRITE
72152,72150,45497.479918,3,KERNEL_WRITE
72151,72149,45497.480773,2,KERNEL_READ
72153,72148,45497.482338,1,KERNEL,24,32
72154,0,45516.614521,1,KERNEL,24,32
72155,0,45516.615014,2,KERNEL_READ
72156,0,51167.718599,3,KERNEL_WRITE
72158,72156,51167.888652,3,KERNEL_WRITE
72157,72155,51167.889507,2,KERNEL_READ
72159,72154,51167.890686,1,KERNEL,24,32
72160,0,51186.732676,1,KERNEL,24,32
72161,0,51186.733029,2,KERNEL_READ
72162,0,56837.846319,3,KERNEL_WRITE
72164,72162,56838.016357,3,KERNEL_WRITE
72163,72161,56838.017212,2,KERNEL_READ
72165,72160,56838.019396,1,KERNEL,24,32
72166,0,56857.033454,1,KERNEL,24,32
72167,0,56857.033806,2,KERNEL_READ
72168,0,62508.148628,3,KERNEL_WRITE
72170,72168,62508.318275,3,KERNEL_WRITE
72169,72167,62508.319130,2,KERNEL_READ
72171,72166,62508.320386,1,KERNEL,24,32
72172,0,62527.460507,1,KERNEL,24,32
72173,0,62527.460860,2,KERNEL_READ
72174,0,68178.570178,3,KERNEL_WRITE
72176,72174,68178.739995,3,KERNEL_WRITE
72175,72173,68178.740604,2,KERNEL_READ
72177,72172,68178.742029,1,KERNEL,24,32
72178,0,68197.894613,1,KERNEL,24,32
72179,0,68197.894966,2,KERNEL_READ
72180,0,73849.003299,3,KERNEL_WRITE
72182,72180,73849.172990,3,KERNEL_WRITE
72181,72179,73849.173845,2,KERNEL_READ
72183,72178,73849.175604,1,KERNEL,24,32
72184,0,73868.132618,1,KERNEL,24,32
72185,0,73868.132971,2,KERNEL_READ
72186,0,79519.234507,3,KERNEL_WRITE
72188,72186,79519.404309,3,KERNEL_WRITE
72187,72185,79519.405164,2,KERNEL_READ
72189,72184,79519.406497,1,KERNEL,24,32
72190,0,79538.337903,1,KERNEL,24,32
72191,0,79538.338256,2,KERNEL_READ
72192,0,85189.451014,3,KERNEL_WRITE
72194,72192,85189.620840,3,KERNEL_WRITE
72193,72191,85189.621695,2,KERNEL_READ
72195,72190,85189.623309,1,KERNEL,24,32
72196,0,85208.831739,1,KERNEL,24,32
72197,0,85208.832087,2,KERNEL_READ
72198,0,90859.949246,3,KERNEL_WRITE
72200,72198,90860.118898,3,KERNEL_WRITE
72199,72197,90860.119758,2,KERNEL_READ
72201,72196,90860.120961,1,KERNEL,24,32
72202,0,90879.154497,1,KERNEL,24,32
72203,0,90879.154850,2,KERNEL_READ
72204,0,96530.253290,3,KERNEL_WRITE
72206,72204,96530.422874,3,KERNEL_WRITE
72205,72203,96530.423483,2,KERNEL_READ
72207,72202,96530.424840,1,KERNEL,24,32
72208,0,96549.228613,1,KERNEL,24,32
72209,0,96549.228966,2,KERNEL_READ
72210,0,102200.341584,3,KERNEL_WRITE
72212,72210,102200.511251,3,KERNEL_WRITE
72211,72209,102200.512116,2,KERNEL_READ
72213,72208,102200.513811,1,KERNEL,24,32
72214,0,102219.448884,1,KERNEL,24,32
72215,0,102219.449236,2,KERNEL_READ
72216,0,107870.563309,3,KERNEL_WRITE
72218,72216,107870.733116,3,KERNEL_WRITE
72217,72215,107870.733724,2,KERNEL_READ
72219,72214,107870.735744,1,KERNEL,24,32
72220,0,107889.635164,1,KERNEL,24,32
72221,0,107889.635512,2,KERNEL_READ
72222,0,113540.731753,3,KERNEL_WRITE
72224,72222,113540.901531,3,KERNEL_WRITE
72223,72221,113540.902140,2,KERNEL_READ
72225,72220,113540.903328,1,KERNEL,24,32
72226,0,113559.699913,1,KERNEL,24,32
72227,0,113559.700261,2,KERNEL_READ
72228,0,119210.802463,3,KERNEL_WRITE
72230,72228,119210.972077,3,KERNEL_WRITE
72229,72227,119210.972932,2,KERNEL_READ
72231,72226,119210.974183,1,KERNEL,24,32
72232,0,119229.925724,1,KERNEL,24,32
72233,0,119229.926077,2,KERNEL_READ
72234,0,124881.030043,3,KERNEL_WRITE
72236,72234,124881.199690,3,KERNEL_WRITE
72235,72233,124881.200546,2,KERNEL_READ
72237,72232,124881.201908,1,KERNEL,24,32
72238,0,124900.297889,1,KERNEL,24,32
72239,0,124900.298241,2,KERNEL_READ
72240,0,130551.405835,3,KERNEL_WRITE
72242,72240,130551.576029,3,KERNEL_WRITE
72241,72239,130551.576637,2,KERNEL_READ
72243,72238,130551.578222,1,KERNEL,24,32
72244,0,130570.514299,1,KERNEL,24,32
72245,0,130570.514652,2,KERNEL_READ
72246,0,136221.614198,3,KERNEL_WRITE
72248,72246,136221.784188,3,KERNEL_WRITE
72247,72245,136221.785043,2,KERNEL_READ
72249,72244,136221.786599,1,KERNEL,24,32
72250,0,136240.746154,1,KERNEL,24,32
72251,0,136240.746507,2,KERNEL_READ
72252,0,141891.855947,3,KERNEL_WRITE
72254,72252,141892.025908,3,KERNEL_WRITE
72253,72251,141892.026517,2,KERNEL_READ
72255,72250,141892.028019,1,KERNEL,24,32
72256,0,141911.153299,1,KERNEL,24,32
72257,0,141911.153652,2,KERNEL_READ
72258,0,147562.273594,3,KERNEL_WRITE
72260,72258,147562.443217,3,KERNEL_WRITE
72259,72257,147562.444072,2,KERNEL_READ
72261,72256,147562.445864,1,KERNEL,24,32
72262,0,147581.406570,1,KERNEL,24,32
72263,0,147581.406922,2,KERNEL_READ
72264,0,153232.516014,3,KERNEL_WRITE
72266,72264,153232.685647,3,KERNEL_WRITE
72265,72263,153232.686502,2,KERNEL_READ
72267,72262,153232.688589,1,KERNEL,24,32
72268,0,153251.666642,1,KERNEL,24,32
72269,0,153251.666995,2,KERNEL_READ
72270,0,158902.783671,3,KERNEL_WRITE
72272,72270,158902.953715,3,KERNEL_WRITE
72271,72269,158902.954570,2,KERNEL_READ
72273,72268,158902.956376,1,KERNEL,24,32
72274,0,158921.915855,1,KERNEL,24,32
72275,0,158921.916207,2,KERNEL_READ
72276,0,164573.015773,3,KERNEL_WRITE
72278,72276,164573.185961,3,KERNEL_WRITE
72277,72275,164573.186570,2,KERNEL_READ
72279,72274,164573.188343,1,KERNEL,24,32
72280,0,164592.124806,1,KERNEL,24,32
72281,0,164592.125159,2,KERNEL_READ
72282,0,170243.224768,3,KERNEL_WRITE
72284,72282,170243.395062,3,KERNEL_WRITE
72283,72281,170243.395671,2,KERNEL_READ
72285,72280,170243.397690,1,KERNEL,24,32
72286,0,170262.246874,1,KERNEL,24,32
72287,0,170262.247222,2,KERNEL_READ
72288,0,175913.367232,3,KERNEL_WRITE
72290,72288,175913.536855,3,KERNEL_WRITE
72289,72287,175913.537710,2,KERNEL_READ
72291,72286,175913.539029,1,KERNEL,24,32
72292,0,175932.487376,1,KERNEL,24,32
72293,0,175932.487729,2,KERNEL_READ
72294,0,181583.589507,3,KERNEL_WRITE
72296,72294,181583.759367,3,KERNEL_WRITE
72295,72293,181583.759976,2,KERNEL_READ
72297,72292,181583.761463,1,KERNEL,24,32
72298,0,181602.741869,1,KERNEL,24,32
72299,0,181602.742222,2,KERNEL_READ
72300,0,187253.846710,3,KERNEL_WRITE
72302,72300,187254.016594,3,KERNEL_WRITE
72301,72299,187254.017203,2,KERNEL_READ
72303,72298,187254.019212,1,KERNEL,24,32
72304,0,187272.933459,1,KERNEL,24,32
72305,0,187272.933806,2,KERNEL_READ
72306,0,192924.044715,3,KERNEL_WRITE
