HEADER
VTF File Version,1.1
VTF File Type,1
PID,5964
Generated on,2024-05-04 07:58:17
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,5965
XRT  Version,2.12.0
Tool Version,2021.1
Platform,xilinx_aws-vu9p-f1_shell-v04261818_201920_3
Target,System Run

STRUCTURE
Group_Start,xilinx_aws-vu9p-f1_shell-v04261818_201920_3
Group_Start,runOnfpga.xclbin
Group_Start,Compute Unit runOnfpga_1,Activity in accelerator runOnfpga:runOnfpga_1
Dynamic_Row_Summary,1,Executions,Execution in accelerator runOnfpga_1
Group_Start,m_axi_gmem0-DDR[0] (hw_agshock|hw_idshock|preinit|results|hw_iter),Data Transfers between runOnfpga_1 and Global Memory over read and write channels of runOnfpga_1/m_axi_gmem0-DDR[0]
Static_Row,2,Read Channel,Read Data Transfers 
Static_Row,3,Write Channel,Write Data Transfers 
Group_End,m_axi_gmem0-DDR[0] (hw_agshock|hw_idshock|preinit|results|hw_iter)
Group_End,runOnfpga_1
Group_End,runOnfpga.xclbin
Group_End,xilinx_aws-vu9p-f1_shell-v04261818_201920_3

MAPPING
26,0:0:0
25,1:1:1
20,bank0
14,clCreateBuffer
7,clCreateCommandQueue
6,clCreateContext
13,clCreateKernel
10,clCreateProgramWithBinary
16,clEnqueueMapBuffer
18,clEnqueueMigrateMemObjects
21,clEnqueueTask
22,clFinish
4,clGetDeviceIDs
8,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
28,clReleaseCommandQueue
12,clReleaseContext
11,clReleaseDevice
27,clReleaseEvent
29,clReleaseKernel
19,clReleaseMemObject
30,clReleaseProgram
9,clRetainContext
5,clRetainDevice
17,clRetainMemObject
15,clSetKernelArg
24,runOnfpga
31,runOnfpga_1
23,xilinx_aws-vu9p-f1_shell-v04261818_201920_3

EVENTS
72106,0,154.268873,1,KERNEL,24,31
72107,0,154.269228,2,KERNEL_READ
72108,0,2300.236794,3,KERNEL_WRITE
72110,72108,2300.363951,3,KERNEL_WRITE
72109,72107,2300.364535,2,KERNEL_READ
72111,72106,2300.366105,1,KERNEL,24,31
72112,0,2316.092912,1,KERNEL,24,31
72113,0,2316.093267,2,KERNEL_READ
72114,0,4462.064079,3,KERNEL_WRITE
72116,72114,4462.191215,3,KERNEL_WRITE
72115,72113,4462.191802,2,KERNEL_READ
72117,72112,4462.193381,1,KERNEL,24,31
72118,0,4477.265184,1,KERNEL,24,31
72119,0,4477.265561,2,KERNEL_READ
72120,0,6623.231833,3,KERNEL_WRITE
72122,72120,6623.358780,3,KERNEL_WRITE
72121,72119,6623.359706,2,KERNEL_READ
72123,72118,6623.361421,1,KERNEL,24,31
72124,0,6638.387535,1,KERNEL,24,31
72125,0,6638.387890,2,KERNEL_READ
72126,0,8784.351719,3,KERNEL_WRITE
72128,72126,8784.478873,3,KERNEL_WRITE
72127,72125,8784.479460,2,KERNEL_READ
72129,72124,8784.480723,1,KERNEL,24,31
72130,0,8799.563579,1,KERNEL,24,31
72131,0,8799.563934,2,KERNEL_READ
72132,0,10945.527315,3,KERNEL_WRITE
72134,72132,10945.654552,3,KERNEL_WRITE
72133,72131,10945.655140,2,KERNEL_READ
72135,72130,10945.656399,1,KERNEL,24,31
72136,0,10960.687903,1,KERNEL,24,31
72137,0,10960.688263,2,KERNEL_READ
72138,0,13106.656491,3,KERNEL_WRITE
72140,72138,13106.783408,3,KERNEL_WRITE
72139,72137,13106.784333,2,KERNEL_READ
72141,72136,13106.785807,1,KERNEL,24,31
72142,0,13122.008245,1,KERNEL,24,31
72143,0,13122.008908,2,KERNEL_READ
72144,0,15267.970675,3,KERNEL_WRITE
72146,72144,15268.097561,3,KERNEL_WRITE
72145,72143,15268.098149,2,KERNEL_READ
72147,72142,15268.099965,1,KERNEL,24,31
